datetime,category,BBTFImpact-Sideway_val/ATRSL1buf-Trend/ORDERINFO-BUY_PROFIT/TF-diffMid_Trend/TRADEINFO0-Gate/TRADEINFO1-Gate/TRADEINFO2-Gate/NEW_ORDER_OPEN-TradeAct/TRADEINFO3-Gate/TRADEINFO4-Gate/NEW_ORDER_CLOSE-TradeAct/TRADEINFO5-Gate,BBTFImpact-HTF_Drive_LTF_Sideway/ATRSL1buf-LV/ORDERINFO-BUY_LOTS/TF-BBUpDn/TRADEINFO0-TradeAct/TRADEINFO1-M30dn+M15up|act/TRADEINFO2-|act/NEW_ORDER_OPEN-OPEN_TICKET/TRADEINFO3-M5/TRADEINFO4-M5/NEW_ORDER_CLOSE-OPEN_TICKET/TRADEINFO5-M5,BBTFImpact-LTF_Drive_HTF_Fly/ATRSL1buf-Upper/ORDERINFO-BUY_TICKET_NUM/TF-trend/TRADEINFO0-Trade_act/TRADEINFO1-atrsl/TRADEINFO2-atrsl/NEW_ORDER_OPEN-OPEN_TYPE/TRADEINFO3-atrsl/TRADEINFO4-atrsl/NEW_ORDER_CLOSE-OPEN_Type/TRADEINFO5-atrsl,BBTFImpact-midline_Cluster/ATRSL1buf-Lower/ORDERINFO-BUYS/TF-diffMid/TRADEINFO0-pen/NEW_ORDER_OPEN-OPEN_LOTS/NEW_ORDER_CLOSE-OPEN_LOTS,BBTFImpact-line_seq_touch/ATRSL1buf-SLMid/ORDERINFO-SELL_PROFIT/TF-diffBBW/NEW_ORDER_OPEN-DEAL_PRICE/NEW_ORDER_CLOSE-OPEN_PRICE,BBTFImpact-line_seq_cross/ATRSL1buf-Val/ORDERINFO-SELL_LOTS/TF-WLV/NEW_ORDER_OPEN-FREEMARGIN/NEW_ORDER_CLOSE-OPEN_TIME,BBTFImpact-untouch_val/ORDERINFO-SELL_TICKET_NUM/TF-MidLV/NEW_ORDER_OPEN-MARGINREQUIRED/NEW_ORDER_CLOSE-CLOSED_TICKET,ORDERINFO-SELLS/TF-UppLV/NEW_ORDER_CLOSE-CLOSED_TYPE,ORDERINFO-TOTALORDERS/TF-LowLV/NEW_ORDER_CLOSE-CLOSED_LOT,TF-close/NEW_ORDER_CLOSE-CLOSED_PRICE,TF-high/NEW_ORDER_CLOSE-PROFIT,TF-low/NEW_ORDER_CLOSE-SWAP,NEW_ORDER_CLOSE-COMMISION,NEW_ORDER_CLOSE-FEE,NEW_ORDER_CLOSE-TOTAL_PROFIT,NEW_ORDER_CLOSE-TOTAL_SWAP,NEW_ORDER_CLOSE-LAST_PROFIT
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 20:45,M15,4.0,3.0,8.0,0.58,1.1400000000000001,0.91,5079.92,5103.1,5056.73,5088.36,5088.36,5088.36,,,,,
~,TRADEINFO0,G0d-COOL,,1,,,,,,,,,,,,,,
~,BBTFImpact,{},{M15=1|M30=1|H1=1|D1=1},{M15=1|M30=1|W1=1},{},{M5=0-8|M15=0-8|M30=0-8|H1=0-8|H4=0-9|D1=0-9|W1=0-9},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,1.0,5090.67,5090.67,5078.1,5088.37,5.89,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 21:00,M15,1.0,3.0,1.0,1.09,-2.7,0.9,5081.17,5103.94,5058.39,5088.01,5088.01,5088.01,,,,,
~,M30,3.0,3.0,8.0,0.23,0.65,0.72,5082.33,5100.75,5063.91,,,,,,,,
~,H1,1.0,2.0,1.0,2.52,-15.52,1.17,5076.12,5105.73,5046.51,,,,,,,,
~,TRADEINFO0,G0d-COOL,,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M15=1|M30=1|H1=1|D1=1},{M15=1|M30=1|W1=1},{},{M5=0-9|M15=0-8|M30=0-8|H1=0-8|H4=0-9|D1=0-9|W1=0-9},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,5082.19,5098.68,5082.19,5088.01,5.34,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 21:15,M15,1.0,0.0,1.0,1.54,-11.63,0.78,5082.57,5102.26,5062.87,5087.12,5087.12,5087.12,,,,,
~,TRADEINFO0,G0b-TOUCH,,0,,,,,,,,,,,,,,
~,NEW_ORDER_OPEN,[],66,BUY,0.01,5086.97,9985.47,100.0,,,,,,,,,,
~,BBTFImpact,{},{M5=1|M15=1|M30=1|H1=1|D1=1},{M15=1|M30=1|W1=1},{},{M5=0-9|M15=0-8|M30=0-8|H1=0-8|H4=0-9|D1=0-9|W1=0-9},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,5082.19,5095.76,5082.19,5086.72,5.35,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.27 21:30,M15,1.0,0.0,1.0,0.87,-2.68,0.75,5083.5,5102.58,5064.42,5087.96,5087.96,5087.96,,,,,
~,M30,3.0,0.0,8.0,-0.16,-1.05,0.71,5082.08,5100.14,5064.02,,,,,,,,
~,TRADEINFO0,G0b-TOUCH,,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M5=1|M15=1|M30=1|H1=1|D1=1},{M15=1|M30=1|W1=1},{},{M5=0-9|M15=0-8|M30=0-8|H1=0-8|H4=0-9|D1=0-9|W1=0-9},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,5082.19,5095.76,5082.19,5088.27,4.91,,,,,,,,,,,
~,ORDERINFO,0.99,0.01,66,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.27 21:45,M15,1.0,0.0,1.0,1.4,-6.17,0.69,5085.02,5102.69,5067.36,5093.11,5093.11,5093.11,,,,,
~,TRADEINFO0,G0b-TOUCH,,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M5=1|M15=1|M30=1|H1=1|D1=1},{M15=1|M30=1|W1=1},{},{M5=0-9|M15=0-8|M30=0-8|H1=0-8|H4=0-9|D1=0-9|W1=0-9},{M5=0-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,5084.96,5095.76,5084.96,5093.22,4.13,,,,,,,,,,,
~,ORDERINFO,6.14,0.01,66,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.27 22:00,M15,1.0,0.0,1.0,2.01,-14.36,0.56,5087.15,5101.4,5072.89,5099.06,5099.06,5099.06,,,,,
~,M30,3.0,1.0,8.0,0.28,3.14,0.76,5082.65,5102.06,5063.23,,,,,,,,
~,H1,1.0,2.0,1.0,3.24,-21.78,0.96,5079.5,5103.85,5055.16,,,,,,,,
~,TRADEINFO0,G0b-TOUCH,,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M5=1|M15=1|M30=1|H1=1|D1=1},{M15=1|M30=1|W1=1},{},{M5=0-9|M15=0-8|M30=0-8|H1=0-8|H4=0-9|D1=0-9|W1=0-9},{M5=40-30|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,5090.54,5107.38,5090.54,5098.96,4.21,,,,,,,,,,,
~,ORDERINFO,12.09,0.01,66,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.27 22:15,M15,1.0,0.0,1.0,3.77,34.23,1.12,5092.0,5120.64,5063.36,5141.79,5141.79,5141.79,,,,,
~,TRADEINFO0,G0b-TOUCH,,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M5=1|M15=1|M30=1|H1=1|D1=1},{M15=1|M30=1|W1=1},{},{M5=0-9|M15=0-8|M30=0-8|H1=0-8|H4=0-9|D1=0-9|W1=0-9},{M5=0-40|M15=0-40|M30=0-40|H1=0-40|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,5129.86,5156.41,5129.86,5143.13,6.64,,,,,,,,,,,
~,ORDERINFO,54.82,0.01,66,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.27 22:30,M15,1.0,1.0,1.0,3.17,25.19,1.38,5095.18,5130.27,5060.09,5141.77,5141.77,5141.77,,,,,
~,M30,1.0,1.0,1.0,2.79,39.66,1.42,5086.74,5122.82,5050.66,,,,,,,,
~,TRADEINFO0,G6-SHRINK,,2,0.5|,,,,,,,,,,,,,
~,TRADEINFO1,G5,,,,,,,,,,,,,,,,
~,TRADEINFO2,G5-NONE,0,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M15=1|M30=1|H1=1|D1=1},{M15=1|M30=1|H1=1|W1=1},{},{M5=0-9|M15=0-8|M30=0-8|H1=0-8|H4=0-9|D1=0-9|W1=0-9},{M5=0-30|M15=0-40|M30=0-40|H1=0-40|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,5129.86,5154.77,5129.86,5141.11,8.39,,,,,,,,,,,
~,ORDERINFO,54.8,0.01,66,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.27 22:45,M15,1.0,1.0,1.0,2.83,20.66,1.58,5097.98,5138.19,5057.76,5142.4,5142.4,5142.4,,,,,
~,TRADEINFO0,G6-SHRINK,,2,0.5|,,,,,,,,,,,,,
~,TRADEINFO1,G5,,,,,,,,,,,,,,,,
~,TRADEINFO2,G5-NONE,0,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M30=1|H1=1|D1=1},{M15=1|M30=1|H1=1|W1=1},{},{M5=0-9|M15=0-8|M30=0-8|H1=0-8|H4=0-9|D1=0-9|W1=0-9},{M5=0-30|M15=0-40|M30=0-40|H1=0-40|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,5129.86,5154.77,5129.86,5142.22,10.14,,,,,,,,,,,
~,ORDERINFO,55.43,0.01,66,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.27 23:00,M15,1.0,1.0,1.0,4.35,44.74,2.22,5103.32,5160.05,5046.6,5176.71,5176.71,5176.71,,,,,
~,M30,1.0,1.0,1.0,4.58,62.97,2.26,5092.14,5149.56,5034.72,,,,,,,,
~,H1,1.0,1.0,1.0,6.61,67.96,2.07,5088.18,5140.73,5035.64,,,,,,,,
~,TRADEINFO0,G0b-TOUCH,,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M30=1|H1=1|D1=1},{M15=1|M30=1|H1=1|W1=1},{},{M5=0-9|M15=0-8|M30=0-8|H1=0-8|H4=0-9|D1=0-9|W1=0-9},{M5=0-30|M15=0-40|M30=0-40|H1=0-40|H4=0-40|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,5152.6,5184.76,5152.6,5181.63,14.51,,,,,,,,,,,
~,ORDERINFO,89.74,0.01,66,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.27 23:15,M15,1.0,1.0,1.0,3.9,31.84,2.56,5107.29,5172.56,5042.02,5176.55,5176.55,5176.55,,,,,
~,TRADEINFO0,G0b-TOUCH,,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M30=1|H1=1|D1=1},{M15=1|M30=1|H1=1|W1=1},{},{M5=0-9|M15=0-8|M30=0-8|H1=0-8|H4=0-9|D1=0-9|W1=0-9},{M5=0-30|M15=0-40|M30=0-40|H1=0-40|H4=0-40|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,5153.35,5184.76,5153.35,5176.59,14.24,,,,,,,,,,,
~,ORDERINFO,89.58,0.01,66,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.27 23:30,M15,1.0,1.0,1.0,4.06,22.35,2.77,5111.28,5182.02,5040.54,5173.66,5173.66,5173.66,,,,,
~,M30,1.0,1.0,1.0,4.82,37.89,2.63,5096.95,5164.01,5029.89,,,,,,,,
~,TRADEINFO0,G0b-TOUCH,,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M30=1|H1=1|D1=1},{M15=1|M30=1|H1=1|W1=1},{},{M5=0-9|M15=9-8|M30=0-8|H1=0-8|H4=0-9|D1=0-9|W1=0-9},{M5=0-30|M15=30-40|M30=0-40|H1=0-40|H4=0-40|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,5153.35,5184.76,5153.35,5173.66,12.59,,,,,,,,,,,
~,ORDERINFO,86.69,0.01,66,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.27 23:45,M15,1.0,1.0,1.0,4.91,23.23,3.04,5116.45,5194.15,5038.76,5185.46,5185.46,5185.46,,,,,
~,TRADEINFO0,G0b-TOUCH,,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M30=1|H1=1|D1=1},{M30=1|H1=1|W1=1},{},{M5=0-9|M15=0-9|M30=0-8|H1=0-8|H4=0-9|D1=0-9|W1=0-9},{M5=0-30|M15=0-30|M30=0-40|H1=0-40|H4=0-40|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,5163.17,5209.55,5163.17,5186.36,11.6,,,,,,,,,,,
~,ORDERINFO,98.49,0.01,66,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.28 01:00,M15,1.0,0.0,1.0,4.68,13.15,3.15,5120.97,5201.51,5040.42,5179.4,5179.4,5179.4,,,,,
~,M30,1.0,1.0,1.0,5.1,31.88,3.02,5102.41,5179.34,5025.48,,,,,,,,
~,H1,1.0,1.0,1.0,5.79,48.3,2.55,5093.99,5159.02,5028.96,,,,,,,,
~,H4,1.0,3.0,1.0,15.86,-10.25,5.76,5034.84,5179.85,4889.83,,,,,,,,
~,D1,1.0,1.0,0.0,40.85,178.14,21.18,4661.6,5155.29,4167.9,,,,,,,,
~,TRADEINFO0,G7-NEUTRAL,0,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M30=1|H1=1|D1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1},{},{M5=0-9|M15=0-9|M30=0-8|H1=0-8|H4=9-9|D1=0-9|W1=0-9},{M5=0-30|M15=0-30|M30=0-40|H1=0-40|H4=30-40|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=29-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,5167.14,5197.82,5167.14,5180.67,9.54,,,,,,,,,,,
~,ORDERINFO,91.88,0.01,66,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.28 01:15,M15,1.0,3.0,1.0,4.21,4.58,3.17,5124.98,5206.21,5043.75,5171.06,5171.06,5171.06,,,,,
~,TRADEINFO0,G6-SHRINK,,0+M5,0.9|,,,,,,,,,,,,,
~,TRADEINFO1,G5,,,,,,,,,,,,,,,,
~,TRADEINFO2,G5-NONE,0,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M30=1|H1=1|D1=1},{M30=1|H1=1|H4=1|D1=1|W1=1},{},{M5=0-9|M15=0-9|M30=9-8|H1=0-8|H4=19-9|D1=0-9|W1=0-9},{M5=20-30|M15=0-30|M30=30-40|H1=0-40|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=19-29|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,5167.14,5188.05,5167.14,5170.61,8.72,,,,,,,,,,,
~,ORDERINFO,83.54,0.01,66,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.28 01:30,M15,1.0,3.0,1.0,4.31,0.02,3.15,5129.05,5209.85,5048.25,5170.43,5170.43,5170.43,,,,,
~,M30,1.0,1.0,1.0,4.28,19.81,3.15,5106.27,5186.72,5025.83,,,,,,,,
~,TRADEINFO0,G6-SHRINK,,0+M5,0.9|,,,,,,,,,,,,,
~,TRADEINFO1,G5,,,,,,,,,,,,,,,,
~,TRADEINFO2,G5-NONE,0,1,,,,,,,,,,,,,,
~,BBTFImpact,{},{H1=1|D1=1},{M30=1|H1=1|H4=1|D1=1|W1=1},{},{M5=6-9|M15=0-9|M30=0-9|H1=0-8|H4=9-19|D1=0-9|W1=0-9},{M5=20-10|M15=0-30|M30=0-30|H1=0-40|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,1.0,5179.34,5179.34,5152.25,5169.81,8.78,,,,,,,,,,,
~,ORDERINFO,82.91,0.01,66,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.28 01:45,M15,1.0,3.0,1.0,4.15,-6.97,3.07,5133.09,5211.93,5054.25,5164.36,5164.36,5164.36,,,,,
~,TRADEINFO0,G6-SHRINK,,0+M5,0.9|,,,,,,,,,,,,,
~,TRADEINFO1,G5,,,,,,,,,,,,,,,,
~,TRADEINFO2,G5-NONE,,,,,,,,,,,,,,,,
~,TRADEINFO3,G6-REV,2|act:7,1,,,,,,,,,,,,,,
~,NEW_ORDER_CLOSE,[],66,BUY,0.01,5086.97,2026.01.27 21:15:02,67,SELL,0.01,5164.2,77.23,-0.55,0.0,0.0,64.98999999999998,-2.84,-12.24000000000003
~,BBTFImpact,{},{H1=1|D1=1},{M30=1|H1=1|H4=1|D1=1|W1=1},{},{M5=0-6|M15=0-9|M30=0-9|H1=0-8|H4=0-9|D1=0-9|W1=0-9},{M5=0-20|M15=0-30|M30=0-30|H1=0-40|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,1.0,5179.34,5179.34,5152.25,5164.49,8.44,,,,,,,,,,,
~,ORDERINFO,76.84,0.01,66,1,0.0,0.0,0,0,1,,,,,,,,
2026.01.28 02:00,M15,1.0,3.0,1.0,4.54,-7.93,3.01,5137.93,5215.33,5060.53,5172.49,5172.49,5172.49,,,,,
~,M30,1.0,0.0,1.0,4.4,16.51,3.32,5110.68,5195.43,5025.93,,,,,,,,
~,H1,1.0,1.0,1.0,5.15,30.12,2.77,5098.71,5169.28,5028.14,,,,,,,,
~,TRADEINFO0,G0d-COOL,,1,,,,,,,,,,,,,,
~,BBTFImpact,{},{M5=1|H1=1|D1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1},{},{M5=0-6|M15=0-9|M30=0-9|H1=0-8|H4=0-9|D1=0-9|W1=0-9},{M5=0-20|M15=0-30|M30=0-30|H1=0-40|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,1.0,5179.34,5179.34,5157.92,5173.23,7.65,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.28 02:15,M15,1.0,3.0,1.0,4.1,-12.7,2.86,5141.67,5215.27,5068.06,5165.75,5165.75,5165.75,,,,,
~,TRADEINFO0,G0d-COOL,,1,,,,,,,,,,,,,,
~,BBTFImpact,{},{M5=1|H1=1|D1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1},{},{M5=0-6|M15=0-9|M30=0-9|H1=0-9|H4=0-9|D1=0-9|W1=0-9},{M5=0-20|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,1.0,5175.91,5175.91,5157.92,5165.68,7.66,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.28 02:30,M15,1.0,3.0,1.0,3.73,-14.5,2.71,5145.29,5215.09,5075.5,5163.14,5163.14,5163.14,,,,,
~,M30,1.0,3.0,1.0,4.28,5.96,3.34,5114.6,5199.92,5029.27,,,,,,,,
~,TRADEINFO0,G0d-COOL,,1,,,,,,,,,,,,,,
~,BBTFImpact,{},{M5=1|H1=1|D1=1},{M30=1|H1=1|H4=1|D1=1|W1=1},{},{M5=0-6|M15=0-9|M30=0-9|H1=0-9|H4=0-9|D1=0-9|W1=0-9},{M5=0-20|M15=0-30|M30=0-30|H1=0-30|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,1.0,5175.73,5175.73,5157.92,5162.98,6.38,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.28 02:45,M15,1.0,0.0,1.0,3.84,-15.51,2.57,5149.32,5215.38,5083.26,5168.24,5168.24,5168.24,,,,,
~,TRADEINFO0,G0d-COOL,,1,,,,,,,,,,,,,,
~,BBTFImpact,{},{M5=1|H1=1|D1=1},{M30=1|H1=1|H4=1|D1=1|W1=1},{},{M5=0-6|M15=0-9|M30=0-9|H1=9-9|H4=0-9|D1=0-9|W1=0-9},{M5=0-30|M15=0-30|M30=0-30|H1=30-40|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,1.0,5175.73,5175.73,5158.41,5168.62,5.76,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.28 03:00,M15,1.0,0.0,1.0,4.37,-24.86,2.33,5153.98,5214.08,5093.89,5171.86,5171.86,5171.86,,,,,
~,M30,1.0,3.0,1.0,5.54,-0.66,3.37,5120.56,5206.84,5034.28,,,,,,,,
~,H1,1.0,1.0,1.0,5.16,22.67,2.96,5103.67,5179.28,5028.05,,,,,,,,
~,TRADEINFO0,G0d-COOL,,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M5=1|H1=1|D1=1},{M30=1|H1=1|H4=1|D1=1|W1=1},{},{M5=9-6|M15=0-9|M30=0-9|H1=9-9|H4=0-9|D1=0-9|W1=0-9},{M5=30-40|M15=0-30|M30=0-30|H1=30-40|H4=0-30|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,5166.67,5186.13,5166.67,5174.2,5.96,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.28 03:15,M15,1.0,2.0,1.0,5.13,-24.39,2.13,5159.76,5214.68,5104.84,5190.83,5190.83,5190.83,,,,,
~,TRADEINFO0,G6-SHRINK,,1,0.75|,,,,,,,,,,,,,
~,TRADEINFO1,G5,,,,,,,,,,,,,,,,
~,TRADEINFO2,G5-NONE,0,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M5=1|M15=1|H1=1|D1=1},{M15=1|H1=1|H4=1|D1=1|W1=1},{},{M5=0-9|M15=0-9|M30=0-9|H1=0-9|H4=0-9|D1=0-9|W1=0-9},{M5=0-40|M15=0-30|M30=0-30|H1=0-40|H4=0-40|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,5183.19,5199.65,5183.19,5191.0,7.9399999999999995,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.28 03:30,M15,1.0,2.0,1.0,5.19,-31.68,1.8,5164.86,5211.47,5118.26,5194.08,5194.08,5194.08,,,,,
~,M30,1.0,3.0,1.0,6.4,6.44,3.5,5127.59,5217.31,5037.86,,,,,,,,
~,TRADEINFO0,G6-SHRINK,,1,0.75|,,,,,,,,,,,,,
~,TRADEINFO1,G5,,,,,,,,,,,,,,,,
~,TRADEINFO2,G5-NONE,0,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M5=1|M15=1|H1=1|D1=1},{M15=1|H1=1|H4=1|D1=1|W1=1},{},{M5=9-9|M15=0-9|M30=0-9|H1=0-9|H4=0-9|D1=0-9|W1=0-9},{M5=0-30|M15=0-30|M30=0-30|H1=0-40|H4=0-40|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,5183.19,5199.65,5183.19,5194.21,9.38,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.28 03:45,M15,1.0,2.0,1.0,6.01,-26.99,1.5699999999999998,5171.21,5211.82,5130.6,5215.4,5215.4,5215.4,,,,,
~,TRADEINFO0,G6-SHRINK,,1,0.75|,,,,,,,,,,,,,
~,TRADEINFO1,G5,,,,,,,,,,,,,,,,
~,TRADEINFO2,G5-NONE,0,0,,,,,,,,,,,,,,
~,BBTFImpact,{},{M5=1|H1=1|D1=1},{M15=1|H1=1|H4=1|D1=1|W1=1},{},{M5=0-9|M15=0-9|M30=9-9|H1=0-9|H4=0-9|D1=0-9|W1=0-9},{M5=40-30|M15=40-30|M30=0-30|H1=0-40|H4=0-40|D1=0-40|W1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0},,,,,,,,,,
~,ATRSL1buf,2.0,5193.09,5239.17,5193.09,5216.13,11.52,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.01.28 04:00,M15,1.0,2.0,1.0,4.18,-18.36,1.38,5175.35,5211.09,5139.61,5204.39,5204.39,5204.39,,,,,
~,M30,1.0,3.0,1.0,7.1,1.34,3.58,5135.26,5227.28,5043.23,,,,,,,,
~,H1,1.0,1.0,1.0,6.64,35.65,3.51,5111.5,5201.24,5021.75,,,,,,,,
~,H4,1.0,3.0,1.0,14.15,28.17,6.13,5049.53,5204.28,4894.78,,,,,,,,
~,TRADEINFO0,G6-SHRINK,,1,0.75|,,,,,,,,,,,,,
~,TRADEINFO1,G5,,,,,,,,,,,,,,,,
~,TRADEINFO2,G5-NONE,0,0,,,,,,,,,,,,,,
