datetime,category,TF-diffMid_Trend/BBTFImpact-HTF_Drive_LTF_Sideway/ATRSL1buf-Trend/ORDERINFO-BUY_PROFIT/NEW_ORDER_OPEN-TradeAct/NEW_ORDER_CLOSE-TradeAct,TF-BBUpDn/BBTFImpact-LTF_Drive_HTF_Fly/ATRSL1buf-LV/ORDERINFO-BUY_LOTS/NEW_ORDER_OPEN-OPEN_TICKET/NEW_ORDER_CLOSE-OPEN_TICKET,TF-trend/BBTFImpact-midline_Cluster/ATRSL1buf-Upper/ORDERINFO-BUY_TICKET_NUM/NEW_ORDER_OPEN-OPEN_TYPE/NEW_ORDER_CLOSE-OPEN_Type,TF-diffMid/BBTFImpact-line_seq_touch/ATRSL1buf-Lower/ORDERINFO-BUYS/NEW_ORDER_OPEN-OPEN_LOTS/NEW_ORDER_CLOSE-OPEN_LOTS,TF-diffBBW/BBTFImpact-line_seq_cross/ATRSL1buf-SLMid/ORDERINFO-SELL_PROFIT/NEW_ORDER_OPEN-DEAL_PRICE/NEW_ORDER_CLOSE-OPEN_PRICE,TF-WLV/BBTFImpact-untouch_val/ATRSL1buf-Val/ORDERINFO-SELL_LOTS/NEW_ORDER_OPEN-FREEMARGIN/NEW_ORDER_CLOSE-OPEN_TIME,TF-MidLV/ORDERINFO-SELL_TICKET_NUM/NEW_ORDER_OPEN-MARGINREQUIRED/NEW_ORDER_CLOSE-CLOSED_TICKET,TF-UppLV/ORDERINFO-SELLS/NEW_ORDER_CLOSE-CLOSED_TYPE,TF-LowLV/ORDERINFO-TOTALORDERS/NEW_ORDER_CLOSE-CLOSED_LOT,TF-close/NEW_ORDER_CLOSE-CLOSED_PRICE,TF-high/NEW_ORDER_CLOSE-PROFIT,TF-low/NEW_ORDER_CLOSE-SWAP,NEW_ORDER_CLOSE-COMMISION,NEW_ORDER_CLOSE-FEE,NEW_ORDER_CLOSE-TOTAL_PROFIT,NEW_ORDER_CLOSE-TOTAL_SWAP,NEW_ORDER_CLOSE-LAST_PROFIT
~,BBTFImpact,{M30=1|H1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[4.68, 1.9, 11.32]",{M5=0-6|M15=6-6|M30=6-6|H1=6-6|H4=0-18|D1=0-8|W1=0-9|MN1=0-0},{M5=0-20|M15=20-10|M30=20-10|H1=20-10|H4=0-20|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,5153.73,5153.73,5135.5,5152.34,8.42,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 02:20,M5,2.0,4.0,2.0,-1.17,-0.31,0.91,5164.2,5187.74,5140.67,5153.57,5153.57,5153.57,,,,,
~,BBTFImpact,{M30=1|H1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[5.8100000000000005, 1.9, 11.32]",{M5=0-6|M15=0-6|M30=0-6|H1=0-6|H4=7-18|D1=0-8|W1=0-9|MN1=0-0},{M5=0-20|M15=0-20|M30=0-20|H1=0-20|H4=0-20|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=27-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5137.02,5171.03,5137.02,5154.03,8.5,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 02:25,M5,2.0,4.0,2.0,-1.19,-1.04,0.9,5163.0,5186.29,5139.71,5153.08,5153.08,5153.08,,,,,
~,BBTFImpact,{M30=1|H1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[7.01, 1.9, 11.32]",{M5=0-6|M15=0-6|M30=0-6|H1=0-6|H4=17-7|D1=0-8|W1=0-9|MN1=0-0},{M5=0-20|M15=0-20|M30=0-20|H1=0-20|H4=0-20|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=17-27|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5137.02,5170.84,5137.02,5153.5,8.67,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 02:30,M5,2.0,4.0,2.0,-1.07,-2.94,0.87,5162.03,5184.41,5139.64,5156.13,5156.13,5156.13,,,,,
~,M15,4.0,1.0,2.0,-0.4,3.08,0.81,5169.69,5190.71,5148.67,5156.13,5156.13,5156.13,,,,,
~,M30,2.0,0.0,2.0,-1.31,3.09,0.79,5171.0,5191.42,5150.57,,,,,,,,
~,BBTFImpact,{H1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[7.66, 1.31, 11.64]",{M5=0-6|M15=0-6|M30=0-6|H1=0-6|H4=8-17|D1=0-8|W1=0-9|MN1=0-0},{M5=0-20|M15=0-20|M30=0-20|H1=0-20|H4=30-20|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=28-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5138.19,5170.84,5138.19,5155.69,8.75,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 02:35,M5,2.0,4.0,2.0,-1.31,-2.0,0.85,5160.63,5182.59,5138.67,5150.35,5150.35,5150.35,,,,,
~,BBTFImpact,{H1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[9.06, 1.31, 11.64]",{M5=0-6|M15=0-6|M30=0-6|H1=0-6|H4=7-8|D1=0-8|W1=0-9|MN1=0-0},{M5=0-20|M15=0-20|M30=10-20|H1=0-20|H4=20-30|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-28|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5138.19,5167.94,5138.19,5150.78,8.58,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 02:40,M5,2.0,4.0,2.0,-1.48,-5.32,0.8,5159.1,5179.77,5138.43,5149.95,5149.95,5149.95,,,,,
~,BBTFImpact,{H1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[10.59, 1.31, 11.64]",{M5=0-6|M15=0-6|M30=0-6|H1=0-6|H4=0-7|D1=0-8|W1=0-9|MN1=0-0},{M5=0-20|M15=0-20|M30=0-10|H1=0-20|H4=0-20|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5138.19,5167.12,5138.19,5149.65,8.73,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 02:45,M5,2.0,4.0,2.0,-1.32,-1.63,0.79,5157.76,5178.05,5137.48,5146.88,5146.88,5146.88,,,,,
~,M15,2.0,1.0,2.0,-0.94,8.19,0.92,5168.57,5192.24,5144.89,5146.88,5146.88,5146.88,,,,,
~,BBTFImpact,{H1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[10.8, 2.43, 12.77]",{M5=0-6|M15=6-6|M30=0-6|H1=0-6|H4=0-7|D1=0-8|W1=0-9|MN1=0-0},{M5=0-20|M15=0-20|M30=0-10|H1=10-20|H4=0-20|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5138.19,5164.19,5138.19,5146.81,8.69,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 02:50,M5,2.0,4.0,2.0,-1.54,-2.18,0.79,5156.01,5176.25,5135.76,5143.2,5143.2,5143.2,,,,,
~,BBTFImpact,{H1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[12.56, 2.43, 12.77]",{M5=0-6|M15=0-6|M30=0-6|H1=0-6|H4=0-7|D1=0-8|W1=0-9|MN1=0-0},{M5=0-20|M15=10-20|M30=0-10|H1=0-10|H4=0-20|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5138.19,5159.99,5138.19,5142.61,8.69,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 02:55,M5,2.0,4.0,2.0,-1.6600000000000001,-4.2,0.75,5154.24,5173.67,5134.82,5141.73,5141.73,5141.73,,,,,
~,BBTFImpact,{H1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[14.32, 2.43, 12.77]",{M5=0-6|M15=0-6|M30=0-6|H1=0-6|H4=0-7|D1=0-8|W1=0-9|MN1=0-0},{M5=0-20|M15=0-10|M30=0-10|H1=0-10|H4=0-20|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5138.19,5157.84,5138.19,5141.14,8.35,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 03:00,M5,2.0,4.0,2.0,-2.02,-2.36,0.74,5152.09,5171.27,5132.92,5134.33,5134.33,5134.33,,,,,
~,M15,2.0,1.0,2.0,-1.8900000000000001,15.1,1.12,5166.34,5195.28,5137.41,5134.33,5134.33,5134.33,,,,,
~,M30,2.0,1.0,2.0,-1.9100000000000001,18.97,1.05,5168.59,5195.78,5141.41,,,,,,,,
~,H1,2.0,4.0,2.0,-3.76,13.36,1.34,5177.94,5212.57,5143.31,,,,,,,,
~,BBTFImpact,{H1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[14.25, 2.25, 11.6]",{M5=0-6|M15=0-6|M30=0-6|H1=0-6|H4=0-7|D1=0-8|W1=0-9|MN1=0-0},{M5=0-20|M15=0-10|M30=0-10|H1=0-10|H4=0-20|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,5138.19,5138.19,5118.09,5134.62,8.27,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 03:05,M5,2.0,4.0,2.0,-1.96,0.62,0.78,5149.96,5170.0,5129.92,5131.05,5131.05,5131.05,,,,,
~,BBTFImpact,{H1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[16.39, 2.25, 11.6]",{M5=6-6|M15=0-6|M30=0-6|H1=0-6|H4=0-7|D1=0-8|W1=0-9|MN1=0-0},{M5=0-20|M15=0-10|M30=0-10|H1=0-10|H4=0-20|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,5138.19,5138.19,5118.09,5130.2,6.88,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 03:10,M5,2.0,4.0,2.0,-1.52,-3.99,0.73,5148.49,5167.31,5129.67,5137.38,5137.38,5137.38,,,,,
~,BBTFImpact,{H1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[17.86, 2.25, 11.6]",{M5=0-6|M15=0-6|M30=0-6|H1=0-6|H4=0-7|D1=0-8|W1=0-9|MN1=0-0},{M5=0-20|M15=0-10|M30=0-10|H1=0-10|H4=0-20|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,1.0,5138.19,5138.19,5122.96,5136.57,6.8100000000000005,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 03:15,M5,2.0,4.0,2.0,-1.18,-2.81,0.7,5147.39,5165.3,5129.49,5138.92,5138.92,5138.92,,,,,
~,M15,2.0,1.0,2.0,-1.81,7.72,1.2,5164.5,5195.57,5133.44,5138.92,5138.92,5138.92,,,,,
~,BBTFImpact,{H1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[17.11, 4.09, 13.44]",{M5=0-6|M15=6-6|M30=0-6|H1=0-6|H4=0-7|D1=0-8|W1=0-9|MN1=0-0},{M5=0-20|M15=20-10|M30=0-10|H1=0-10|H4=0-20|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5125.69,5153.28,5125.69,5139.48,6.9,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 03:20,M5,2.0,4.0,2.0,-0.82,-2.04,0.67,5146.7,5163.87,5129.54,5141.81,5141.81,5141.81,,,,,
~,BBTFImpact,{H1=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[17.8, 4.09, 13.44]",{M5=0-6|M15=0-6|M30=6-6|H1=0-6|H4=0-7|D1=0-8|W1=0-9|MN1=0-0},{M5=0-20|M15=0-20|M30=20-10|H1=0-10|H4=0-20|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5128.77,5153.28,5128.77,5142.35,6.79,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 03:25,M5,2.0,2.0,2.0,-0.72,-6.78,0.59,5146.14,5161.44,5130.85,5149.01,5149.01,5149.01,,,,,
~,BBTFImpact,{H1=1},{M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[18.36, 4.09, 13.44]",{M5=0-6|M15=0-6|M30=0-6|H1=6-6|H4=0-7|D1=0-8|W1=0-9|MN1=0-0},{M5=30-20|M15=0-20|M30=0-20|H1=20-10|H4=0-20|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5135.44,5153.28,5135.44,5149.44,7.0,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 03:30,M5,2.0,2.0,2.0,-0.47,-5.66,0.55,5145.9,5160.02,5131.77,5152.78,5152.78,5152.78,,,,,
~,M15,2.0,4.0,2.0,-1.22,-0.4,1.15,5163.75,5193.42,5134.09,5152.78,5152.78,5152.78,,,,,
~,M30,2.0,1.0,2.0,-0.63,3.56,1.02,5168.32,5194.76,5141.88,,,,,,,,
~,BBTFImpact,{H1=1},{M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[17.86, 4.57, 14.19]",{M5=0-6|M15=0-6|M30=0-6|H1=0-6|H4=0-7|D1=0-8|W1=0-9|MN1=0-0},{M5=0-30|M15=0-20|M30=0-20|H1=0-20|H4=0-20|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5139.21,5168.65,5139.21,5153.93,7.36,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 03:35,M5,3.0,0.0,2.0,0.44,1.16,0.56,5146.38,5160.88,5131.87,5153.07,5153.07,5153.07,,,,,
~,BBTFImpact,{M5=1|H1=1},{M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[17.38, 4.57, 14.19]",{M5=0-6|M15=0-6|M30=0-6|H1=0-6|H4=7-7|D1=0-8|W1=0-9|MN1=0-0},{M5=0-30|M15=0-20|M30=0-20|H1=0-20|H4=0-20|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5139.21,5168.39,5139.21,5153.72,7.34,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 03:40,M5,1.0,0.0,7.0,0.78,2.4699999999999998,0.61,5147.34,5162.92,5131.77,5157.86,5157.86,5157.86,,,,,
~,BBTFImpact,{M5=1|H1=1},{M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[16.41, 4.57, 14.19]",{M5=0-6|M15=0-6|M30=0-6|H1=0-6|H4=8-7|D1=0-8|W1=0-9|MN1=0-0},{M5=0-30|M15=0-20|M30=0-20|H1=0-20|H4=30-20|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5143.39,5168.39,5143.39,5158.29,7.45,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 03:45,M5,1.0,0.0,1.0,0.28,1.16,0.61,5147.55,5163.26,5131.85,5154.35,5154.35,5154.35,,,,,
~,M15,2.0,4.0,2.0,-0.98,-0.41,1.1400000000000001,5162.95,5192.28,5133.63,5154.35,5154.35,,,,,,
~,BBTFImpact,{M5=1|H1=1},{M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[15.4, 5.37, 14.99]",{M5=0-6|M15=0-6|M30=0-6|H1=0-6|H4=7-8|D1=0-8|W1=0-9|MN1=0-0},{M5=0-30|M15=0-20|M30=0-20|H1=0-20|H4=20-30|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5143.39,5168.39,5143.39,5154.81,7.3,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 03:50,M5,3.0,0.0,1.0,0.14,0.59,0.61,5147.6,5163.32,5131.88,5153.32,5153.32,5153.32,,,,,
~,BBTFImpact,{M5=1|H1=1},{M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[15.35, 5.37, 14.99]",{M5=0-6|M15=0-6|M30=0-6|H1=0-6|H4=0-7|D1=0-8|W1=0-9|MN1=0-0},{M5=0-30|M15=0-20|M30=0-20|H1=0-20|H4=0-20|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=27-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5143.39,5167.27,5143.39,5152.99,7.14,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 03:55,M5,3.0,1.0,1.0,0.11,0.67,0.62,5147.76,5163.74,5131.79,5155.0,5155.0,5155.0,,,,,
~,BBTFImpact,{M5=1|H1=1},{M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[15.19, 5.37, 14.99]",{M5=0-6|M15=0-6|M30=0-6|H1=0-6|H4=0-7|D1=0-8|W1=0-9|MN1=0-0},{M5=0-30|M15=0-20|M30=0-20|H1=0-20|H4=0-20|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=27-27|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5143.39,5167.27,5143.39,5154.74,6.72,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 04:00,M5,3.0,0.0,1.0,-0.01,-0.07,0.62,5147.67,5163.5,5131.84,5153.07,5153.07,5153.07,,,,,
~,M15,2.0,4.0,2.0,-0.95,0.03,1.1400000000000001,5161.93,5191.35,5132.52,5153.07,5153.07,,,,,,
~,M30,2.0,0.0,2.0,-1.63,-1.35,1.0,5166.84,5192.61,5141.07,,,,,,,,
~,H1,2.0,4.0,2.0,-2.57,-1.48,1.24,5175.82,5207.99,5143.64,,,,,,,,
~,H4,3.0,0.0,1.0,-0.21,0.0,3.25,5154.22,5238.03,5070.41,,,,,,,,
~,BBTFImpact,{M5=1|H1=1|H4=1},{M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[14.26, 4.91, 13.88]",{M5=0-6|M15=0-6|M30=0-6|H1=0-6|H4=0-7|D1=0-8|W1=0-9|MN1=0-0},{M5=0-30|M15=0-20|M30=0-20|H1=0-20|H4=0-20|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-27|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5143.39,5165.66,5143.39,5152.32,6.67,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 04:05,M5,5.0,1.0,1.0,0.2,1.6600000000000001,0.66,5148.19,5165.09,5131.29,5158.94,5158.94,5158.94,,,,,
~,BBTFImpact,{H1=1|H4=1},{M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[13.75, 4.91, 13.88]",{M5=0-6|M15=0-6|M30=0-6|H1=0-6|H4=8-7|D1=0-8|W1=0-9|MN1=0-0},{M5=0-30|M15=0-20|M30=0-20|H1=0-20|H4=30-20|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=27-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5145.52,5165.66,5145.52,5159.21,6.85,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 04:10,M5,5.0,1.0,1.0,0.11,0.73,0.65,5148.14,5164.89,5131.4,5156.46,5156.46,5156.46,,,,,
~,BBTFImpact,{H1=1|H4=1},{M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[13.79, 4.91, 13.88]",{M5=0-6|M15=0-6|M30=17-6|H1=0-6|H4=0-8|D1=0-8|W1=0-9|MN1=0-0},{M5=0-30|M15=0-20|M30=0-20|H1=0-20|H4=0-30|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=17-27|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5145.52,5165.66,5145.52,5156.47,6.66,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 04:15,M5,5.0,1.0,1.0,0.39,1.83,0.67,5148.55,5165.79,5131.31,5157.3,5157.3,5157.3,,,,,
~,M15,2.0,4.0,2.0,-0.87,-2.01,1.11,5161.38,5190.01,5132.75,5157.3,5157.3,5157.3,,,,,
~,BBTFImpact,{H1=1|H4=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[12.83, 5.46, 14.44]",{M5=0-6|M15=0-6|M30=0-17|H1=0-6|H4=0-8|D1=0-8|W1=0-9|MN1=0-0},{M5=0-30|M15=0-20|M30=0-20|H1=0-20|H4=0-30|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5145.52,5165.66,5145.52,5157.44,6.15,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 04:20,M5,1.0,1.0,1.0,0.48,2.41,0.69,5148.94,5166.64,5131.24,5159.09,5159.09,5159.09,,,,,
~,BBTFImpact,{M5=1|H1=1|H4=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[12.44, 5.46, 14.44]",{M5=0-6|M15=0-6|M30=0-17|H1=0-6|H4=0-8|D1=0-8|W1=0-9|MN1=0-0},{M5=0-30|M15=0-20|M30=0-20|H1=0-20|H4=0-30|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5146.27,5165.66,5146.27,5158.83,6.28,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 04:25,M5,1.0,0.0,1.0,0.86,1.48,0.7,5149.76,5167.74,5131.78,5159.89,5159.89,5159.89,,,,,
~,BBTFImpact,{M5=1|H1=1|H4=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[11.62, 5.46, 14.44]",{M5=0-6|M15=0-6|M30=0-17|H1=0-6|H4=0-8|D1=0-8|W1=0-9|MN1=0-0},{M5=0-30|M15=0-20|M30=0-20|H1=0-20|H4=0-30|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=0-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5147.26,5165.66,5147.26,5159.88,6.31,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 04:30,M5,1.0,3.0,1.0,0.82,-0.48,0.69,5150.47,5168.11,5132.83,5157.47,5157.47,5157.47,,,,,
~,M15,2.0,0.0,2.0,-1.02,-3.99,1.07,5160.3,5187.93,5132.68,5157.47,5157.47,5157.47,,,,,
~,M30,2.0,4.0,2.0,-1.38,-4.47,0.93,5165.78,5189.83,5141.73,,,,,,,,
~,BBTFImpact,{M5=1|M30=1|H1=1|H4=1},{M15=1|M30=1|H1=1|H4=1|D1=1|W1=1|MN1=1},"[9.83, 5.48, 15.51]",{M5=0-6|M15=0-6|M30=0-17|H1=0-6|H4=0-8|D1=0-8|W1=0-9|MN1=0-0},{M5=0-30|M15=0-20|M30=0-20|H1=0-20|H4=0-30|D1=0-30|W1=0-30|MN1=0-40},{M5=0-0|M15=0-0|M30=0-0|H1=0-0|H4=28-0|D1=0-0|W1=0-0|MN1=0-0},,,,,,,,,,,
~,ATRSL1buf,2.0,5147.26,5165.66,5147.26,5157.97,6.21,,,,,,,,,,,
~,ORDERINFO,0.0,0.0,0,0,0.0,0.0,0,0,0,,,,,,,,
2026.03.12 04:35,M5,1.0,3.0,1.0,0.96,-1.9300000000000002,0.66,5151.41,5168.52,5134.3,5158.31,5158.31,5158.31,,,,,
